epoch,loss,r2,val_loss,val_r2
0.0,-2.020868412744133,0.040316663682460785,-2.391969521749218,0.3136135935783386
1.0,-2.765246226180306,0.5485338568687439,-3.434764974955487,0.7600260376930237
2.0,-3.5843476745667058,0.7993006110191345,-4.1915636786893655,0.8879870176315308
3.0,-3.971753333819251,0.8637093305587769,-4.499312974088904,0.917291522026062
4.0,-4.0787820198566624,0.8767197728157043,-4.630560189265654,0.9271166920661926
5.0,-4.1772178772795785,0.8890419006347656,-4.76799063597264,0.9364426732063293
6.0,-4.229927644726255,0.8947837948799133,-4.881069831742112,0.9434806108474731
7.0,-4.294946482498066,0.9011284112930298,-4.966078593255374,0.9479878544807434
8.0,-4.356241028486877,0.9069398045539856,-5.06675087793448,0.9529911875724792
9.0,-4.35752885520927,0.9078224301338196,-5.112145606900245,0.9550374150276184
10.0,-4.416577628452661,0.9119593501091003,-5.142698851686526,0.9565612077713013
11.0,-4.474458606533969,0.9176800847053528,-5.203373014844014,0.9590819478034973
12.0,-4.464940665099576,0.9167313575744629,-5.2652361286105736,0.961438000202179
13.0,-4.522359018334497,0.9216052293777466,-5.287854794026256,0.9622130393981934
14.0,-4.519044259088115,0.9209812879562378,-5.324224783234537,0.9635074734687805
15.0,-4.614922830569726,0.9276866912841797,-5.305069779002383,0.9627415537834167
16.0,-4.5763679207056285,0.9261512756347656,-5.324783488933356,0.9637324213981628
17.0,-4.581191238897233,0.9259166717529297,-5.3546036544238405,0.9646078944206238
18.0,-4.592786848348704,0.9273603558540344,-5.340650652759447,0.9642443656921387
19.0,-4.604217081504099,0.9275952577590942,-5.3444076693319325,0.9643721580505371
20.0,-4.645170772312434,0.9301810264587402,-5.364767008431935,0.9649165868759155
21.0,-4.632519841756716,0.9296278953552246,-5.430192054514999,0.9672002792358398
22.0,-4.643203028717417,0.9300731420516968,-5.332729217147614,0.9639493227005005
23.0,-4.660604303162912,0.9312520027160645,-5.369096215129315,0.9650737643241882
24.0,-4.7155485510259,0.9349480867385864,-5.410898710125033,0.9664615392684937
25.0,-4.656257368365486,0.931202232837677,-5.406621299945545,0.9664384126663208
26.0,-4.674312581582791,0.9326087236404419,-5.394908249188932,0.9659507870674133
27.0,-4.653551735778397,0.9311421513557434,-5.438851966195606,0.9674792289733887
28.0,-4.638704378995345,0.9301359057426453,-5.453561309287793,0.9678571820259094
29.0,-4.734106306321995,0.9363153576850891,-5.400114522140343,0.9660211801528931
30.0,-4.716197935070211,0.9350384473800659,-5.420586676903249,0.9667905569076538
31.0,-4.710151354445952,0.9344463348388672,-5.464240480224525,0.9681673049926758
32.0,-4.691628651136034,0.9338060617446899,-5.4484762798552895,0.967723548412323
33.0,-4.744520879421449,0.9371427297592163,-5.463819384984884,0.9681782722473145
34.0,-4.729010140953706,0.9363988041877747,-5.4616552642901315,0.968153178691864
35.0,-4.7700829029322795,0.9389301538467407,-5.424801131040616,0.9668824076652527
36.0,-4.75052792762796,0.9373749494552612,-5.441143308085373,0.9675159454345703
37.0,-4.747325984178814,0.9374191164970398,-5.409107451653641,0.9663534164428711
38.0,-4.78111710677719,0.9396894574165344,-5.461471934373618,0.967981219291687
39.0,-4.78040764719609,0.9390612840652466,-5.354882616648735,0.9644681811332703
40.0,-4.774286019888652,0.9387301206588745,-5.410682039006503,0.9664207696914673
41.0,-4.800792313976216,0.9403221011161804,-5.452282519915142,0.9678062200546265
42.0,-4.782124935897538,0.9393631219863892,-5.441614180519022,0.9675126075744629
43.0,-4.819586969471615,0.9420073628425598,-5.323570488773347,0.9631748199462891
44.0,-4.823108941483889,0.941539466381073,-5.460831311181547,0.9680776596069336
45.0,-4.844426276836845,0.9432473182678223,-5.440715502889709,0.9674478769302368
46.0,-4.85993940477819,0.9439899325370789,-5.456402362638342,0.9678238034248352
47.0,-4.859488261185218,0.943741500377655,-5.447408271857825,0.9676468968391418
48.0,-4.826806084314108,0.9420346021652222,-5.457384370089625,0.9679301381111145
49.0,-4.879518910693524,0.9448879361152649,-5.43165527141326,0.9671374559402466
50.0,-4.898671318368103,0.9460850954055786,-5.455412927489067,0.9678751826286316
51.0,-4.8656559074097805,0.9445332288742065,-5.42666384333334,0.9668604731559753
52.0,-4.882351500471463,0.9450519680976868,-5.410408739762501,0.9663922190666199
53.0,-4.886834151841639,0.9455402493476868,-5.607038456949951,0.972315788269043
54.0,-5.004261560361305,0.9515835642814636,-5.673209094240314,0.9741915464401245
55.0,-5.043156090758594,0.9534141421318054,-5.701713493835011,0.9749058485031128
56.0,-5.092235592974655,0.9555107951164246,-5.713497878116524,0.9751967191696167
57.0,-5.045660150351571,0.9534591436386108,-5.731156872940545,0.9756064414978027
58.0,-5.092926941888006,0.955763041973114,-5.74655219937891,0.9759323000907898
59.0,-5.118373809268826,0.956729531288147,-5.749145089720125,0.9760316610336304
60.0,-5.110284893647855,0.9565097689628601,-5.750798378581581,0.9760172963142395
61.0,-5.087055891384747,0.9555684924125671,-5.7515355253736296,0.9760843515396118
62.0,-5.100550578534603,0.955851674079895,-5.76980370201592,0.9764847755432129
63.0,-5.11665290976063,0.9566143751144409,-5.750541072769643,0.9760114550590515
64.0,-5.145405816190079,0.9576992988586426,-5.716340651221517,0.9751578569412231
