7.150161422370515663e-01,7.148420214653015137e-01
8.694873101935516324e-01,8.691556453704833984e-01
1.012373140553318285e+00,1.011982202529907227e+00
1.108917620526128189e+00,1.108521342277526855e+00
1.089608724531566208e+00,1.089231133460998535e+00
7.875081894354769574e-01,7.873376011848449707e-01
8.306293942304415756e-01,8.303311467170715332e-01
7.141458778971717658e-01,7.140161991119384766e-01
9.930642445587530842e-01,9.927929639816284180e-01
7.898305211803118286e-01,7.897044420242309570e-01
6.811241983653462118e-01,6.810409426689147949e-01
9.042433229837647524e-01,9.039698243141174316e-01
1.081724696101165506e+00,1.081291675567626953e+00
7.778081027773637857e-01,7.776004672050476074e-01
8.965197645859398490e-01,8.962374925613403320e-01
9.737553485641893269e-01,9.734469652175903320e-01
8.234425267646139357e-01,8.231574892997741699e-01
1.096586001482562800e+00,1.096256017684936523e+00
8.424548558011605293e-01,8.422048091888427734e-01
8.115606222098646905e-01,8.113069534301757812e-01
9.766918199816121415e-01,9.762315750122070312e-01
7.689247591660169912e-01,7.687550783157348633e-01
6.810562305773646408e-01,6.809096932411193848e-01
6.402922098232478598e-01,6.401877999305725098e-01
7.081760592598593806e-01,7.080217599868774414e-01
1.070299828537004005e+00,1.069782972335815430e+00
1.007381998511264420e+00,1.007030844688415527e+00
6.564517830736532611e-01,6.563796997070312500e-01
8.644937338116879255e-01,8.642858266830444336e-01
6.731439643175779475e-01,6.729726791381835938e-01
8.576700144262464631e-01,8.574173450469970703e-01
6.997297553670478454e-01,6.996102333068847656e-01
1.011297968598657615e+00,1.010931015014648438e+00
6.060249589212672872e-01,6.059199571609497070e-01
6.765525860411463199e-01,6.763790845870971680e-01
8.042466437104283106e-01,8.040576577186584473e-01
1.043267374144615012e+00,1.042941808700561523e+00
1.029050926860909154e+00,1.028657317161560059e+00
6.384612346140323691e-01,6.383388638496398926e-01
9.814789069620182271e-01,9.811490774154663086e-01
8.510990419333288592e-01,8.508481979370117188e-01
9.698935693652777079e-01,9.695094823837280273e-01
8.737505990254026411e-01,8.734982609748840332e-01
7.105418472646374273e-01,7.104544043540954590e-01
7.922517262153015993e-01,7.920856475830078125e-01
8.965197645859419584e-01,8.963207006454467773e-01
8.799312869935719261e-01,8.796774744987487793e-01
6.641401978391784366e-01,6.640792489051818848e-01
7.946950569013041532e-01,7.944198846817016602e-01
6.889176634694585966e-01,6.887754201889038086e-01
8.078506743429636483e-01,8.076913356781005859e-01
6.968807630969368061e-01,6.967378854751586914e-01
9.235522189783285096e-01,9.232739806175231934e-01
9.853406861609264045e-01,9.849565625190734863e-01
7.459103758283512908e-01,7.457479834556579590e-01
8.006426130779030759e-01,8.003795742988586426e-01
1.029710127266274755e+00,1.029435038566589355e+00
9.699540024900101809e-01,9.695976972579956055e-01
9.467723303362982623e-01,9.465413689613342285e-01
7.604163199580118437e-01,7.602754831314086914e-01
7.585547265173698817e-01,7.583873271942138672e-01
8.485965628950075113e-01,8.483117222785949707e-01
7.597755200530891262e-01,7.596251964569091797e-01
7.453860263624833005e-01,7.452316284179687500e-01
8.540401933979020477e-01,8.538281917572021484e-01
9.096849363545391753e-01,9.093295931816101074e-01
6.646937835841288944e-01,6.645381450653076172e-01
6.760745115652824211e-01,6.759648323059082031e-01
8.424548558011646371e-01,8.422504067420959473e-01
9.405422949778895481e-01,9.403084516525268555e-01
7.696372830918172259e-01,7.695150971412658691e-01
1.014867597715516823e+00,1.014602303504943848e+00
9.158286605805034952e-01,9.155881404876708984e-01
8.270077390055137201e-01,8.268273472785949707e-01
9.350662152814890327e-01,9.346930384635925293e-01
1.066450288917557554e+00,1.066107511520385742e+00
7.298560304077756911e-01,7.297208309173583984e-01
9.021408365179953703e-01,9.019132852554321289e-01
7.898305211803112735e-01,7.895750999450683594e-01
7.397995324785716642e-01,7.396430969238281250e-01
1.035570564446522068e+00,1.035244584083557129e+00
1.037324395328261151e+00,1.036841273307800293e+00
8.078506743429637593e-01,8.076533079147338867e-01
7.806663886185648549e-01,7.804824113845825195e-01
9.385274749252500159e-01,9.381511211395263672e-01
7.343250382316144353e-01,7.341144084930419922e-01
8.059447003311678293e-01,8.057319521903991699e-01
8.959583788336966670e-01,8.957311511039733887e-01
1.044010671683566649e+00,1.043528318405151367e+00
8.801268120390007832e-01,8.799186944961547852e-01
9.474972048772579702e-01,9.471756219863891602e-01
1.029838796124016298e+00,1.029564976692199707e+00
7.042231251075197207e-01,7.040831446647644043e-01
9.887404784786295586e-01,9.884054660797119141e-01
9.467723303362985954e-01,9.463916420936584473e-01
7.696372830918171148e-01,7.695316076278686523e-01
8.402869500357379451e-01,8.399474024772644043e-01
6.817096022044066839e-01,6.816028952598571777e-01
6.686467177364683323e-01,6.684822440147399902e-01
9.660317901663639795e-01,9.656309485435485840e-01
