"epoch,loss,r2,val_loss,val_r2"
"62.0,0.0009331775945611294,0.9931869506835938,0.0007448553806170824,0.994538962841034"
"63.0,0.0009726991993375126,0.9929063320159912,0.0007952459272928534,0.994172751903534"
"64.0,0.0009266012930311256,0.9932263493537904,0.0007279934943653642,0.99465149641037"
"65.0,0.0009333926136605439,0.9931726455688475,0.0007634194334968922,0.9943928122520448"
"66.0,0.0009144857758656146,0.9933364391326904,0.0007995258783921589,0.9941306710243224"
"67.0,0.000974641297943889,0.9928789138793944,0.0007231237250380216,0.9946954250335692"
"68.0,0.000931290560401976,0.9931743144989014,0.000944842293392867,0.9930696487426758"
"69.0,0.0009057060815393923,0.993362843990326,0.000756584166083485,0.9944491982460022"
"70.0,0.0009039172437042009,0.9933927059173584,0.0007241205894388258,0.9946871995925904"
"71.0,0.0009027041378431017,0.9934026002883912,0.0007387337391264737,0.9945700764656068"
"72.0,0.0009092596592381598,0.993367075920105,0.0007165663992054764,0.9947384595870972"
"73.0,0.0009962032781913883,0.9927318096160888,0.0007282827282324432,0.9946580529212952"
"74.0,0.0009477856219746175,0.9930655360221864,0.0007399214082397524,0.9945755004882812"
"75.0,0.0008968616602942341,0.9934484958648682,0.0007241593557409949,0.9946827292442322"
"76.0,0.0008981184801086765,0.9934436082839966,0.0007349640945903953,0.9946004152297974"
"77.0,0.0008769492851570243,0.9935888648033142,0.000797570974100381,0.9941271543502808"
"78.0,0.0009214503807015715,0.9932650327682496,0.0007820066530257462,0.9942689538002014"
"79.0,0.00090997846564278,0.9933554530143738,0.0007893271977081896,0.9942131042480468"
"80.0,0.0009406657773070022,0.9931268692016602,0.0007206379668787112,0.9947115778923036"
"81.0,0.0008841942762956021,0.9935172200202942,0.0008035365026444202,0.9941124320030212"
"82.0,0.0009224641835317017,0.9932475686073304,0.0007216837839223444,0.994706690311432"
"83.0,0.0008974247612059109,0.993437886238098,0.0007854998693801467,0.9942610859870912"
"84.0,0.0009247525013051925,0.9932333827018738,0.0009211797732859843,0.9932782053947448"
"85.0,0.000930416746996343,0.9932059049606324,0.0007091921288520096,0.9948012232780457"
"86.0,0.0009049357613548639,0.9933790564537048,0.0007648246828466658,0.994378387928009"
"87.0,0.0008827091078273944,0.9935369491577148,0.0006995209259912372,0.9948664903640748"
"88.0,0.0008991230861283846,0.9934306740760804,0.0007288252236321573,0.994640588760376"
"89.0,0.0009421737631782892,0.9930944442749025,0.0008008127333596352,0.9941478371620178"
"90.0,0.000930379261262715,0.9931854605674744,0.0007299517747014763,0.9946390986442566"
"91.0,0.0009385631419718276,0.9931544065475464,0.0008246717625297606,0.993963658809662"
"92.0,0.000888787268195301,0.993493914604187,0.0007534273900091638,0.9944584369659424"
"93.0,0.0008873165352270011,0.9935004711151124,0.0007418179884552952,0.9945433735847472"
"94.0,0.0008838674402795731,0.9935230612754822,0.0008194570546038452,0.9939801692962646"
"95.0,0.0009225538815371692,0.9932363033294678,0.0007962333038449285,0.9941487908363342"
"96.0,0.0009000870632007722,0.9934176206588744,0.0007091894512996082,0.9947847723960876"
"97.0,0.0008511490887030962,0.99376118183136,0.0008680081809870895,0.9936802387237548"
"98.0,0.0008982735453173524,0.993412971496582,0.0007443202193826441,0.9945349097251892"
"99.0,0.0008965661399997773,0.9934415817260742,0.0007221578853204851,0.9947106838226318"
"100.0,0.0008788114064373072,0.993556261062622,0.0007134979241527619,0.994766652584076"
"1.0,0.07578105479478836,0.4422644376754761,0.022975722327828428,0.8387042284011841"
"2.0,0.014685938134789472,0.8921096324920654,0.008218058384954943,0.9423964619636536"
"3.0,0.008677439764142042,0.9359049201011658,0.006812475156039002,0.9521188735961914"
"4.0,0.006737872026860716,0.9503061771392822,0.005167826544493435,0.9634780883789062"
"5.0,0.005521328188478947,0.95932799577713,0.004243940580636265,0.9700571894645692"
"6.0,0.004432329442352054,0.96734356880188,0.0034702962730079885,0.975462794303894"
"7.0,0.003637646324932573,0.9732405543327332,0.0028783720917999736,0.9796860814094543"
"8.0,0.0029906197451055063,0.9779621958732604,0.002516027074307203,0.982248842716217"
"9.0,0.0025955841410905105,0.9808943867683412,0.002210868289694187,0.984400749206543"
"10.0,0.0023710494861006754,0.9825623035430908,0.0019327773479744794,0.9863641262054444"
"11.0,0.002069728681817651,0.984761118888855,0.0017452940810471782,0.9876978397369384"
"12.0,0.0019093013834208224,0.9859383702278136,0.0016273204237222672,0.9885281324386596"
"13.0,0.0017426924314349888,0.9871770143508912,0.0015425649471580971,0.98912250995636"
"14.0,0.001659507164731622,0.987782061100006,0.001476026372984049,0.9895894527435304"
"15.0,0.0016007391968742002,0.9882271885871888,0.0014169521164149065,0.989994466304779"
"16.0,0.00151775067206472,0.988826334476471,0.0014467443106696005,0.9897900819778442"
"17.0,0.0015085185877978802,0.988877296447754,0.0013830508105456831,0.99023699760437"
"18.0,0.0014483870472759008,0.9893300533294678,0.0013125783298164615,0.9907365441322328"
"19.0,0.0014306000666692855,0.9894720911979676,0.0012746766442432995,0.9909944534301758"
"20.0,0.001385234761983157,0.989775776863098,0.0012572454288601867,0.991120994091034"
"21.0,0.0013781450688838965,0.9898569583892822,0.001230386202223598,0.9913097023963928"
"22.0,0.0013403254561126223,0.9901134967803956,0.001226325868628917,0.9913376569747924"
"23.0,0.0013316157273948184,0.9902298450469972,0.0011826843256130804,0.9916561841964722"
"24.0,0.0013769831275567423,0.9898604154586792,0.0012198346666991706,0.9913909435272216"
"25.0,0.0012646246468648323,0.990672528743744,0.0012575106229633095,0.991115152835846"
"26.0,0.0012295299675315619,0.9909275770187378,0.0011364994570612905,0.9919846653938292"
"27.0,0.001239071134477853,0.9908850789070128,0.0011184633476659651,0.9921061992645264"
"28.0,0.0012165922671556473,0.991041898727417,0.001109779928810895,0.9921508431434632"
"29.0,0.0012006973847746856,0.9911421537399292,0.0011217285646125674,0.9920793175697328"
"30.0,0.0012012807419523592,0.9911417365074158,0.0010864108335226772,0.99232017993927"
"31.0,0.001204084604978561,0.991138756275177,0.001064824755303562,0.9924767017364502"
"32.0,0.001183510990813374,0.991291880607605,0.001068655867129564,0.9924647808074952"
"33.0,0.0011960823321714995,0.9911791682243348,0.0011197882704436786,0.9921207427978516"
"34.0,0.0011889972956851131,0.9912185668945312,0.001040325849317014,0.9926365613937378"
"35.0,0.0011507110903039577,0.9915031790733336,0.0011506262235343452,0.9918630123138428"
"36.0,0.0012022259179502728,0.9911339282989502,0.001049051759764552,0.9925854206085204"
"37.0,0.0011607891647145152,0.9914361238479614,0.001011561718769372,0.9928460717201232"
"38.0,0.0011285126674920325,0.991683542728424,0.0010537953348830338,0.9925347566604614"
"39.0,0.0011692279949784275,0.9913762211799622,0.0012861613649874908,0.9909598231315612"
"40.0,0.0011790256248787048,0.9913108348846436,0.0010891529964283107,0.9923149943351746"
"41.0,0.001167108071967959,0.991405189037323,0.001067051431164145,0.9924609661102296"
"42.0,0.0011695475550368443,0.9913575053215028,0.001075974316336215,0.992406129837036"
"43.0,0.0011604012688621872,0.991445243358612,0.0009902225574478503,0.9929948449134828"
"44.0,0.0011572776129469278,0.9914717078208924,0.0010419971076771623,0.992631494998932"
"45.0,0.0011191556695848701,0.9917457103729248,0.0010046565439552064,0.992884874343872"
"46.0,0.0011376920156180859,0.9915961027145386,0.0009825673187151551,0.9930440187454224"
"47.0,0.0011215149424970152,0.991704523563385,0.001011654618196189,0.9928345084190368"
"48.0,0.0011207059724256394,0.991729497909546,0.001158509869128464,0.9917792081832886"
"49.0,0.0011738704051822422,0.9913634061813354,0.0011355588212609295,0.99198979139328"
"50.0,0.0011454685591161247,0.9915426969528198,0.0010009621037170284,0.992913782596588"
"51.0,0.0011130793718621143,0.9917771816253662,0.0009781622793525449,0.9930750727653505"
"52.0,0.0011272103292867537,0.9916821718215942,0.0009696705383248629,0.99313884973526"
"53.0,0.001113039790652692,0.9917760491371156,0.0010414362186565995,0.9926264882087708"
"54.0,0.0011421344242990026,0.9915695190429688,0.001005385885946452,0.9928860068321228"
"55.0,0.0011136289685964582,0.99179869890213,0.0010386832291260353,0.9926322102546692"
"56.0,0.001146740047261118,0.9915364384651184,0.0010315671097487198,0.9927030205726624"
"57.0,0.0011392397573217754,0.9916101098060608,0.0012058097636327143,0.9914966225624084"
"58.0,0.0011272531701251858,0.9916794300079346,0.0010464409133419399,0.99257630109787"
"59.0,0.0011049975873902453,0.991851806640625,0.0009695207700133323,0.9931398034095764"
"60.0,0.00113923114258796,0.9915807247161864,0.0009857869008556013,0.9930253624916076"
"61.0,0.0010961876250803464,0.9918996095657348,0.0010360855376347886,0.9926732182502748"
"62.0,0.0011149252532050018,0.991779327392578,0.0009857718832790839,0.9930291771888732"
"63.0,0.001113440375775098,0.9917823076248168,0.0009783187415450807,0.99308842420578"
"64.0,0.001112815923988819,0.9918006062507628,0.000976611627265811,0.9930994510650636"
"65.0,0.0010871866252273315,0.991974949836731,0.0009733618353493506,0.9931132793426514"
"66.0,0.001096932450309396,0.9918944239616394,0.0010431540431454778,0.9926044940948486"
"67.0,0.0011224702466279273,0.9917054772377014,0.001105353818275035,0.9922083616256714"
"68.0,0.0011442991672083742,0.9915654063224792,0.000973242043983192,0.9930981397628784"
"69.0,0.0010912389261648063,0.991949200630188,0.0009676290210336447,0.9931442737579346"
"70.0,0.0010985850822180505,0.9919057488441468,0.0009641163633205003,0.9931760430336"
"71.0,0.0011193597456440334,0.9917340874671936,0.0009499176521785554,0.9932730793952942"
"72.0,0.0011060442775487906,0.9918282628059388,0.0009839154081419121,0.99302077293396"
"73.0,0.0010953209130093453,0.9919376373291016,0.0009893632959574463,0.992981493473053"
"74.0,0.0010846139630302793,0.9919964671134948,0.0009612492285668846,0.9931857585906982"
"75.0,0.00108302605804056,0.9920057654380798,0.0009619038901291789,0.9931893944740297"
"76.0,0.0011106684105470783,0.991802453994751,0.0009753701742738489,0.9930986762046814"
"77.0,0.0011010423768311735,0.9918674826622008,0.001002966891974211,0.9929016828536988"
"78.0,0.0011480551911517982,0.9915357232093812,0.0009792100172489875,0.9930633902549744"
"79.0,0.0010959943756461148,0.9919226765632628,0.001016033464111388,0.9928212761878968"
"80.0,0.0010887386742979286,0.9919759035110474,0.000957135285716503,0.993219256401062"
"81.0,0.0011146367760375133,0.9917696714401244,0.000975426810327918,0.9930960536003112"
"82.0,0.0010806444333866239,0.9920227527618408,0.0009543655905872586,0.993250012397766"
"83.0,0.001115076127462088,0.9917714595794678,0.0009669404244050386,0.9931485652923584"
"84.0,0.0010796368587762102,0.992051362991333,0.0009499284788034851,0.9932705760002136"
"85.0,0.001080918940715492,0.9920120239257812,0.0009493370307609439,0.9932795763015748"
"86.0,0.001109948148950934,0.9918034672737122,0.0010288505582138905,0.992746114730835"
"87.0,0.0012081401655450472,0.9911215901374816,0.000981718534603715,0.993032157421112"
"88.0,0.001080296002328396,0.9920217990875244,0.0009454201208427547,0.9933072328567504"
"89.0,0.0011251900577917693,0.9916975498199464,0.0009661163785494868,0.9931613206863404"
"90.0,0.0010984045220538974,0.9918891191482544,0.0009727544384077185,0.993112325668335"
"91.0,0.0010637632803991422,0.9921406507492064,0.0009552536066621537,0.9932342171669006"
"92.0,0.0010971660958603027,0.9918994903564452,0.001001927303150297,0.9929139018058776"
"93.0,0.001110273296944797,0.9918241500854492,0.0010026604868471622,0.992916226387024"
"94.0,0.0010969330323860045,0.9919195175170898,0.0009342390694655478,0.9933868050575256"
"95.0,0.0010642723646014927,0.9921413064002992,0.0009414369706064452,0.9933332800865172"
"96.0,0.0010966269765049213,0.991912603378296,0.0009739398956298828,0.9931046366691588"
"97.0,0.0010664516594260935,0.99213707447052,0.000954065821133554,0.993248701095581"
"98.0,0.00107718980871141,0.9920524954795836,0.0009921544697135683,0.9929999113082886"
"99.0,0.0010716536780819297,0.9921054840087892,0.001058769063092768,0.9925225377082824"
"100.0,0.0011203915346413849,0.9917386174201964,0.0009422333678230643,0.993330717086792"
"1.0,0.0736245214939117,0.4598226547241211,0.017060335725545876,0.8757259845733643"
"2.0,0.013977611437439927,0.8975749611854553,0.006143606267869472,0.9551436901092528"
"3.0,0.008003825321793548,0.9416306614875792,0.0053165727294981514,0.9609825611114502"
"4.0,0.0058155371807515534,0.9574952721595764,0.004184256773442029,0.969285249710083"
"5.0,0.004799610935151577,0.9649636149406432,0.0035655647516250593,0.973846673965454"
"6.0,0.00432714773342013,0.9684043526649476,0.0032099657692015167,0.9763928651809692"
"7.0,0.0037078575696796183,0.9728958606719972,0.0027862049173563684,0.9795311689376832"
"8.0,0.003152686404064297,0.9769760966300964,0.002385056344792248,0.9824965000152588"
"9.0,0.002679441589862109,0.980449378490448,0.0020298643503338094,0.9851162433624268"
"10.0,0.002378189470618962,0.9826695919036864,0.0018457456026226293,0.9864627122879028"
"11.0,0.0020980250556021955,0.9847189784049988,0.0016892639687284827,0.9875977635383606"
"12.0,0.0019384089391678574,0.9858412146568298,0.0015650395071133967,0.9885151982307434"
"13.0,0.0017875373596325525,0.9869778156280518,0.0014315906446427092,0.9894974827766418"
"14.0,0.0016380333108827476,0.9880395531654358,0.0013146060518920413,0.9903572797775269"
"15.0,0.0015088629443198442,0.9890034794807434,0.0012234683381393547,0.99101585149765"
"16.0,0.0013847802765667439,0.9898936152458192,0.001177861471660435,0.9913674592971802"
"17.0,0.0013478123582899555,0.9901615977287292,0.0012744920095428824,0.990652322769165"
"18.0,0.0012909749057143922,0.990583837032318,0.0010772985406219961,0.992094874382019"
"19.0,0.0012732016621157527,0.9907082319259644,0.0010503847151994703,0.9922873973846436"
"20.0,0.0012310859747231007,0.9910223484039308,0.0010411288822069766,0.9923542737960817"
"21.0,0.0012115625431761146,0.9911572337150574,0.0010161390528082845,0.9925302863121032"
"22.0,0.0011895811185240748,0.991312563419342,0.0010144395055249336,0.9925476908683776"
"23.0,0.0012011291692033408,0.991226851940155,0.001045511802658439,0.9923118948936462"
"24.0,0.0011615377152338624,0.9915192723274232,0.000994819914922118,0.992686927318573"
"25.0,0.0011796773178502917,0.9913923740386964,0.0009760442771948872,0.9928224086761476"
"26.0,0.0011544369626790307,0.991587221622467,0.000978440395556391,0.992808997631073"
"27.0,0.001189974020235241,0.9912891387939452,0.0009754945640452204,0.9928290843963624"
"28.0,0.0011394813191145654,0.991689383983612,0.00096944166580215,0.992874562740326"
"29.0,0.0011306912638247009,0.9917474389076232,0.0009888781933113928,0.9927310943603516"
"30.0,0.0011308199027553207,0.99174827337265,0.0009688854916021219,0.9928739070892334"
"31.0,0.0011484788265079256,0.9915944337844848,0.0009591571288183334,0.9929501414299012"
"32.0,0.0011709402315318584,0.9914424419403076,0.0010334159014746545,0.9924014210700988"
"33.0,0.001205019769258796,0.9911953806877136,0.0009848446352407336,0.992743730545044"
"34.0,0.0011412374442443252,0.9916555881500244,0.0009501696331426494,0.9930073618888856"
"35.0,0.0012010732898488628,0.9912188649177552,0.0010064556263387205,0.9925981163978576"
"36.0,0.0011201619636267424,0.9918030500411988,0.000976704643107951,0.9928131103515624"
"37.0,0.001207708031870423,0.9911971688270568,0.001025822944939137,0.9924553632736206"
"38.0,0.0011630697408691042,0.9914918541908264,0.0009887011256068943,0.9927182793617249"
"39.0,0.0011520995758473867,0.9915715456008912,0.0009634026791900394,0.9929095506668092"
"40.0,0.0011812918819487088,0.9913672208786012,0.0010754426475614307,0.9920983910560608"
"41.0,0.001157970516942442,0.9915644526481628,0.0009584517101757224,0.9929295778274536"
"42.0,0.0011216930579394098,0.9918057322502136,0.0009539446909911925,0.9929801225662231"
"43.0,0.0011199208674952396,0.9918076395988464,0.000965197279583662,0.992898404598236"
"44.0,0.0011930144391953945,0.9912586212158204,0.0009425141033716494,0.9930602312088012"
"45.0,0.0011154566891491409,0.9918568730354308,0.0009407717152498667,0.99307781457901"
"46.0,0.0010964834364131087,0.9919866919517516,0.000940774276386946,0.9930817484855652"
"47.0,0.0011245447676628835,0.991780698299408,0.0009957551956176751,0.9926693439483644"
"48.0,0.0011332790600135927,0.9917211532592772,0.0009552832343615592,0.9929816126823424"
"49.0,0.001079432084225118,0.9920924305915833,0.001077758031897247,0.992061734199524"
"50.0,0.0011630480876192444,0.9915232062339784,0.0010104876710101945,0.9925439357757568"
"51.0,0.0011040895478799941,0.9919300079345704,0.0009343769052065897,0.9931203126907348"
"52.0,0.0011192307574674485,0.9918236136436462,0.000947649765294046,0.9930293560028076"
"53.0,0.001109480974264443,0.99188494682312,0.0009443885064683849,0.9930577874183656"
"54.0,0.0010921985376626249,0.9920052289962769,0.0009318747324869038,0.9931381940841676"
"55.0,0.0011202462483197444,0.9918339252471924,0.0010312931844964621,0.9924287796020508"
"56.0,0.0011047788430005312,0.9919302463531494,0.0009309902670793237,0.9931519627571106"
"57.0,0.001080518472008407,0.9921124577522278,0.0009077420108951616,0.9933098554611206"
"58.0,0.0010636433726176615,0.9922211170196532,0.000930352020077407,0.9931641817092896"
"59.0,0.0010947833070531485,0.992010533809662,0.0009347890154458593,0.993119478225708"
"60.0,0.0011156554101035,0.9918477535247804,0.0009160522022284566,0.9932605028152466"
"61.0,0.001116046099923551,0.9918344020843506,0.0009000542922876776,0.993383288383484"
"62.0,0.001123774331063032,0.9917836785316468,0.000896810088306666,0.9934014081954956"
"63.0,0.001075344160199165,0.9921303987503052,0.0009246523259207595,0.99319988489151"
"64.0,0.001060072216205299,0.9922301769256592,0.000938188924919814,0.9930906295776368"
"65.0,0.0011033029295504095,0.9919314980506896,0.0008809642749838533,0.9935213923454284"
"66.0,0.0010654125362634663,0.992217183113098,0.0009286145213991405,0.993175208568573"
"67.0,0.001078946166671812,0.992109715938568,0.0009259855723939837,0.9931818842887878"
"68.0,0.0010611519683152424,0.9922369718551636,0.0009326895815320304,0.9931422472000122"
"69.0,0.0011694931890815494,0.99147629737854,0.0008881151443347335,0.9934673309326172"
"70.0,0.0010761561570689089,0.992132604122162,0.0008823355892673134,0.9935128688812256"
"71.0,0.0010895490413531657,0.992044985294342,0.0009114447748288512,0.9932996034622192"
"72.0,0.0010727529879659416,0.9921734929084778,0.0008889352902770039,0.9934624433517456"
"73.0,0.001103675924241543,0.9919297695159912,0.0009673965396359561,0.9929167628288268"
"74.0,0.0010735277319326992,0.992161512374878,0.0009411532082594925,0.9930895566940308"
"75.0,0.001041012583300472,0.992395520210266,0.0009136124863289287,0.9932892918586732"
"76.0,0.0010221236152574413,0.9925280809402466,0.0009439718560315664,0.9930588603019714"
"77.0,0.0010233144275844097,0.992511749267578,0.00086690136231482,0.9936261773109436"
"78.0,0.0010295135434716942,0.9924849271774292,0.000930959067773074,0.9931475520133972"
"79.0,0.001102775800973177,0.991942822933197,0.000913146883249283,0.9932876229286194"
"80.0,0.001023238524794579,0.9925224781036376,0.0009012211812660102,0.9933911561965942"
"81.0,0.0010612441692501294,0.9922659397125244,0.0008783785160630948,0.9935407638549804"
"82.0,0.0010336416307836769,0.992437779903412,0.00088757259072736,0.9934751987457277"
"83.0,0.0010568659054115415,0.9922663569450378,0.0010909958509728317,0.9920132756233216"
"84.0,0.0011110019404441114,0.9918736219406128,0.0009481310262344765,0.9930604100227356"
"85.0,0.001034979824908078,0.9924399256706238,0.0008590676006861033,0.9936890006065368"
"86.0,0.0010237772949039927,0.9925101399421692,0.0008930515032261608,0.993439555168152"
"87.0,0.0010920260101556767,0.99201762676239,0.0008509190520271662,0.9937530159950256"
"88.0,0.0010181796969845893,0.992558777332306,0.000887105357833206,0.9934805631637572"
"89.0,0.0010237885871902104,0.9925171732902528,0.0010496207978576413,0.9923083782196044"
"90.0,0.0010307272896170614,0.992462396621704,0.000886740221176296,0.9934813380241394"
"91.0,0.00102394341956824,0.9925278425216676,0.0008523781434632832,0.9937434792518616"
"92.0,0.0010338404681533575,0.9924432039260864,0.0008597671985626223,0.9936851859092712"
"93.0,0.0010461644269526005,0.9923628568649292,0.0008937395177781586,0.993444561958313"
"94.0,0.0010221963748335843,0.9925330281257628,0.0008589979843236509,0.993688702583313"
"95.0,0.0010472977301105857,0.9923382997512816,0.0008716506999917325,0.993586242198944"
"96.0,0.0010437534656375653,0.9923782348632812,0.0008520239498466252,0.9937314987182616"
"97.0,0.0010334660764783612,0.992438018321991,0.0009445283212698998,0.9930474162101746"
"98.0,0.0010190068278461697,0.9925433397293092,0.0009134041029028596,0.9932673573493958"
"99.0,0.0010645018192008133,0.992232620716095,0.0008491542539559318,0.9937678575515748"
"100.0,0.0010297328699380157,0.9924757480621338,0.0009404273587279022,0.9930960536003112"
"1.0,0.07240527123212812,0.4619749784469604,0.016371510922908783,0.8829517960548401"
"2.0,0.014635213650763038,0.8929875493049622,0.007050460670143376,0.9496337175369264"
"3.0,0.00849385373294355,0.9375223517417908,0.005561714526265856,0.9600389003753662"
"4.0,0.00655552605167031,0.9517695903778076,0.004413194954395293,0.9683573842048644"
"5.0,0.0050000986084341986,0.9632040858268738,0.0037453363183885756,0.9731572270393372"
"6.0,0.004211200401186941,0.969010889530182,0.0032635023817420023,0.9765872955322266"
"7.0,0.003604742931202055,0.9735314249992372,0.002988380845636131,0.9785664677619934"
"8.0,0.003327000886201858,0.9755070209503174,0.002736384049057961,0.980367124080658"
"9.0,0.0030863536521792403,0.9773176908493042,0.002549109281972049,0.981718361377716"
"10.0,0.0027870018966496004,0.979528546333313,0.002396633848547935,0.9828124642372132"
"11.0,0.002569411415606737,0.9811301827430724,0.002190733328461647,0.9842889308929444"
"12.0,0.0023294049315154544,0.9829018115997314,0.00199362845160067,0.9857109785079956"
"13.0,0.002103646053001285,0.9845635294914246,0.0018605308141559373,0.9866639375686646"
"14.0,0.0019971246365457778,0.9853579998016356,0.0017041701357811702,0.9877888560295104"
"15.0,0.001837748102843762,0.9865395426750184,0.0016049870755523443,0.9884999394416808"
"16.0,0.0017313514836132535,0.987273097038269,0.0015479942085221425,0.9889037609100342"
"17.0,0.0016603269614279264,0.9878267645835876,0.0014975187368690963,0.9892723560333252"
"18.0,0.0015812303172424423,0.988403022289276,0.0014358599437400703,0.9897074103355408"
"19.0,0.0015165571821853523,0.9888824820518494,0.0013612114125862713,0.990244448184967"
"20.0,0.0014553933870047318,0.9893035888671876,0.0013236175291240215,0.990513563156128"
"21.0,0.0014462231192737822,0.9893653392791748,0.0012983828783035278,0.990695297718048"
"22.0,0.0014397099148482084,0.9894182682037354,0.0012820569099858399,0.9908128380775452"
"23.0,0.0014140723505988721,0.9896225333213806,0.001265633734874428,0.990926206111908"
"24.0,0.0013979340437799696,0.9897490739822388,0.0013543122913688426,0.9902986884117126"
