epoch,loss,r2,val_loss,val_r2
1.0,0.07176684588193893,0.4767362177371979,0.015882154926657684,0.8833225965499878
2.0,0.012839700095355512,0.9060844779014589,0.006774863228201867,0.9501867294311525
3.0,0.008376278914511207,0.9386467337608336,0.005393857136368747,0.9603679180145264
4.0,0.006157029885798691,0.9549135565757751,0.0053575444035232084,0.9606650471687316
5.0,0.0055195158347487346,0.9596534371376038,0.0049113086424768,0.9640618562698364
6.0,0.004955516662448641,0.963764190673828,0.004011952783912414,0.97056645154953
7.0,0.00464506074786186,0.9659768342971802,0.0039885146543383624,0.9707633256912231
8.0,0.0044476049952209,0.9674726128578186,0.0037626097910106178,0.9723986387252808
9.0,0.004232657141983508,0.9690587520599364,0.003702349029481412,0.97285258769989
10.0,0.004220330156385897,0.9691416621208192,0.0036675576120615014,0.9731082916259766
11.0,0.004215807188302273,0.9691542387008668,0.0036469625774770992,0.9732564091682434
12.0,0.004109438043087728,0.9699214100837708,0.003643450560048224,0.9732800722122192
13.0,0.004111201036721469,0.9699279069900512,0.0036725827958434825,0.9730855226516724
14.0,0.004036472644656898,0.9704882502555848,0.0036903845611959718,0.972937285900116
15.0,0.004121704027056691,0.9698657989501952,0.003616809844970703,0.9734866619110109
16.0,0.004010562784969806,0.970667839050293,0.0037332233041524926,0.972630500793457
17.0,0.003937467932701108,0.9712047576904296,0.0035510549787431977,0.9739702939987184
18.0,0.003948120400309561,0.97115558385849,0.003533819224685431,0.974102020263672
19.0,0.003934778273105623,0.9712179899215698,0.004171761684119701,0.9693874716758728
20.0,0.004115489777177574,0.96993225812912,0.0036299307830631737,0.9734036326408386
21.0,0.004002667032182219,0.9706990718841552,0.0037841359153389887,0.9722462892532348
22.0,0.003896364476531746,0.9715163111686708,0.003608889644965531,0.973547637462616
23.0,0.003917453810572622,0.971380650997162,0.003567045321688059,0.973874807357788
24.0,0.0038850051350891594,0.971601903438568,0.0035381161142140644,0.9740601778030396
25.0,0.0037927839439362275,0.9722946882247924,0.003460528096184133,0.9746367931365968
26.0,0.003794833086431034,0.9722419381141664,0.003657487686723469,0.9731890559196472
27.0,0.003818504279479385,0.9720680713653564,0.003399843582883479,0.9750779271125792
28.0,0.003723487257957458,0.9727652668952942,0.003605864476412534,0.9735634922981262
29.0,0.0037233391776680877,0.9727662205696106,0.0033949438948184265,0.9751166105270386
30.0,0.003797876415774226,0.972240149974823,0.003408248303458093,0.9750096201896667
31.0,0.0037308179307728997,0.9727118015289308,0.0034614226315170527,0.9746198654174804
32.0,0.003761382307857276,0.9725111722946168,0.003454454708844422,0.9746816158294678
33.0,0.0038326187059283235,0.9719977974891664,0.00355431926436722,0.973943054676056
34.0,0.0037849734071642186,0.9723540544509888,0.003455997444689272,0.974664032459259
35.0,0.0036890413612127295,0.9730231761932372,0.0035103654954582483,0.9742743968963624
36.0,0.0037309972103685136,0.9727360606193542,0.0034789836499840047,0.9745118618011476
37.0,0.003763596992939709,0.9725066423416138,0.003461841726675627,0.9746119379997252
38.0,0.0037532825954258438,0.9725576043128968,0.003370871068909766,0.975286900997162
39.0,0.0037338836118578893,0.9727345705032348,0.0033729986753314742,0.9752787351608276
40.0,0.003739147447049618,0.972646951675415,0.0034196621272713002,0.9749404191970824
41.0,0.0037139514461159706,0.9728471040725708,0.003377780318260192,0.9752390384674072
42.0,0.0037354496307671096,0.9726919531822203,0.0033947981428354944,0.9751277565956116
43.0,0.0036987483035773065,0.9728856682777404,0.0033127579372376204,0.9757242202758788
44.0,0.003084671217948197,0.9774656295776368,0.0025778769049793486,0.981106460094452
45.0,0.002707119565457104,0.980204164981842,0.0024145997595041995,0.9823289513587952
46.0,0.0026838425546884515,0.9803731441497804,0.0022415160201489956,0.9835808277130128
47.0,0.002536115236580371,0.9814499616622924,0.002262400230392809,0.9834293723106384
48.0,0.002570507349446416,0.981240689754486,0.002348394133150578,0.9828213453292848
49.0,0.002486195415258406,0.9818111062049866,0.002272653626278044,0.9833466410636902
50.0,0.0025670190807431928,0.9811955690383912,0.0025155593175441022,0.9815593361854552
51.0,0.0025683396961539984,0.9812541604042052,0.002148502971976994,0.9842615127563475
52.0,0.0024834913201630137,0.9818567633628844,0.0021581638138741246,0.9841743111610411
53.0,0.002495973603799939,0.9817137122154236,0.0021856182720512165,0.9839691519737244
54.0,0.0024634448345750575,0.981982946395874,0.0021308336872607452,0.9843941926956176
55.0,0.002473335713148115,0.981929361820221,0.0021552452817559225,0.9842153191566468
56.0,0.0025423981714993733,0.9814230799674988,0.0021696721669286494,0.9840956926345824
57.0,0.0024163697380572557,0.9823620319366456,0.0021205595694482327,0.9844680428504944
58.0,0.0024973850231617685,0.9817907810211182,0.0021968143992125997,0.9839102625846864
59.0,0.002445696853101253,0.9821280241012572,0.0021342576947063203,0.984364092350006
60.0,0.00243757083080709,0.9821689128875732,0.002469338243827222,0.9819539189338684
61.0,0.002484514843672514,0.9818292260169984,0.002199811162427069,0.9838753938674928
62.0,0.0024681943468749497,0.9819681644439696,0.002149013336747882,0.9842692613601683
63.0,0.002439676551148295,0.9821747541427612,0.0021250986028462657,0.9844379425048828
64.0,0.002392820082604885,0.9825122356414796,0.002121073426678777,0.9844605326652528
65.0,0.002420945558696984,0.982291340827942,0.0021490466315299273,0.984251856803894
66.0,0.002390081761404872,0.982546091079712,0.0021721178200095883,0.9840842485427856
67.0,0.002422732533887031,0.9822832942008972,0.002181143732741473,0.9840332865715028
68.0,0.0024828882887959476,0.9818204045295716,0.0021330162417143583,0.9843735098838806
