2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.841052055358886719e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.695884659999999933e-01
2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.703624248504638672e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.340135560000000059e-01
2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,0.000000000000000000e+00,2.962564468383789062e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.885701599999999867e-01
2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.923871517181396484e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.989768329999999918e-01
2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.531077384948730469e+00,7.198777400000000437e-02
2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.241834200000000055e-02
2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.378270626068115234e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.812776799999999522e-02
2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,6.028574943542480469e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.998276700000000516e-02
2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.762441635131835938e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.988525859999999978e-01
2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,2.200000047683715820e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.053876549999999968e-01
