epoch,loss,r2,val_loss,val_r2
0.0,-2.7036016681830812,0.5120110511779785,-4.39392718310607,0.9100338816642761
1.0,-4.310958507402105,0.9018691778182983,-5.013251047806447,0.9513565897941589
2.0,-4.878012783695695,0.9443203806877136,-5.309883807915554,0.96393883228302
3.0,-5.131583207399545,0.956868052482605,-5.469563010299572,0.9691779017448425
4.0,-5.278249220181081,0.9627571105957031,-5.462810401475896,0.9690068364143372
5.0,-5.426647960495317,0.967901349067688,-5.6443534326485905,0.9741286039352417
6.0,-5.487405906711985,0.9698429107666016,-5.674087332214519,0.9748767018318176
7.0,-5.539794638017698,0.9713603258132935,-5.717927506671634,0.9759575724601746
8.0,-5.535020947660155,0.9712353944778442,-5.6886023285397975,0.975247859954834
9.0,-5.530932195919415,0.9711278080940247,-5.729488770613608,0.9762323498725891
10.0,-5.575006732222123,0.9723494648933411,-5.742381832967898,0.9765307307243347
11.0,-5.588492488365552,0.9726656675338745,-5.738083696434433,0.9764403104782104
12.0,-5.573887742485722,0.9723502397537231,-5.699881309047731,0.9755008816719055
13.0,-5.597095038251437,0.9729917645454407,-5.75157252520054,0.9767476916313171
14.0,-5.611873595582555,0.9733406901359558,-5.681141483269749,0.9750601053237915
15.0,-5.594151496943846,0.9728657007217407,-5.752820183803389,0.9767775535583496
16.0,-5.603810420857708,0.9731280207633972,-5.648461200804218,0.974230170249939
17.0,-5.591254230360703,0.9728147387504578,-5.740336733546043,0.9764978289604187
18.0,-5.585395401732396,0.9726781845092773,-5.716622982096429,0.9759029150009155
19.0,-5.604560743314364,0.9731959104537964,-5.729184227843525,0.9762442708015442
20.0,-5.59628398672052,0.9728854894638062,-5.726962798620311,0.9761686325073242
21.0,-5.627513844122143,0.9737683534622192,-5.752633427166329,0.9767745733261108
22.0,-5.616965564154678,0.9734889268875122,-5.726904180808285,0.9761568903923035
23.0,-5.620594613550408,0.9736226201057434,-5.759082524533171,0.976923942565918
24.0,-5.615359300727079,0.9734601974487305,-5.74097231952515,0.9764806628227234
25.0,-5.633768551300139,0.973942756652832,-5.7553822532874355,0.976830005645752
26.0,-5.618468772237036,0.9735287427902222,-5.749488163222693,0.9767135381698608
27.0,-5.622509681629008,0.9736658930778503,-5.699951932430619,0.9754877090454102
28.0,-5.61691996808792,0.973509669303894,-5.725037429052118,0.9761238098144531
29.0,-5.598079048016416,0.972977340221405,-5.675239672411598,0.9749180674552917
30.0,-5.612713465107946,0.9733676910400391,-5.760401683515124,0.9769576191902161
31.0,-5.641773168755697,0.9741653203964233,-5.75737724578192,0.9768883585929871
32.0,-5.613642502885775,0.9733942747116089,-5.531568316029193,0.9711723327636719
33.0,-5.599147504965009,0.9730437994003296,-5.654644491134624,0.974400520324707
34.0,-5.641219896972587,0.9741552472114563,-5.765741938287488,0.9770800471305847
35.0,-5.617430865339893,0.9735148549079895,-5.750320274452932,0.9767059087753296
36.0,-5.607687651418222,0.9732627868652344,-5.764895564000494,0.9770601391792297
37.0,-5.643342502285929,0.9741881489753723,-5.735497229663028,0.9763587713241577
38.0,-5.648293478482205,0.974297046661377,-5.76203261121855,0.9769913554191589
39.0,-5.611195827467754,0.9733530879020691,-5.718824017120452,0.9759561419487
40.0,-5.612243469402701,0.9733628034591675,-5.751042715675287,0.9767405390739441
