3.800000000000000000e+01,1.645636409521102905e-01,5.169875174760818481e-02
3.900000000000000000e+01,1.627736240625381470e-01,5.138680338859558105e-02
4.000000000000000000e+01,1.609702259302139282e-01,5.107410252094268799e-02
4.100000000000000000e+01,1.591553837060928345e-01,5.076100677251815796e-02
4.200000000000000000e+01,1.573311388492584229e-01,5.044760927557945251e-02
4.300000000000000000e+01,1.555003076791763306e-01,5.013290792703628540e-02
4.400000000000000000e+01,1.536665558815002441e-01,4.981710761785507202e-02
4.500000000000000000e+01,1.518322527408599854e-01,4.950005561113357544e-02
4.600000000000000000e+01,1.499995589256286621e-01,4.918203502893447876e-02
4.700000000000000000e+01,1.481702327728271484e-01,4.886307194828987122e-02
4.800000000000000000e+01,1.463466584682464600e-01,4.854369908571243286e-02
4.900000000000000000e+01,1.445311158895492554e-01,4.822380468249320984e-02
5.000000000000000000e+01,1.427257955074310303e-01,4.790420830249786377e-02
5.100000000000000000e+01,1.409334391355514526e-01,4.758695140480995178e-02
5.200000000000000000e+01,1.391573548316955566e-01,4.727330803871154785e-02
5.300000000000000000e+01,1.373989433050155640e-01,4.696181416511535645e-02
5.400000000000000000e+01,1.356598734855651855e-01,4.665149748325347900e-02
5.500000000000000000e+01,1.339420676231384277e-01,4.634149745106697083e-02
5.600000000000000000e+01,1.322454661130905151e-01,4.603210091590881348e-02
5.700000000000000000e+01,1.305702328681945801e-01,4.572372883558273315e-02
5.800000000000000000e+01,1.289164572954177856e-01,4.541655257344245911e-02
5.900000000000000000e+01,1.272832453250885010e-01,4.511068016290664673e-02
6.000000000000000000e+01,1.256704628467559814e-01,4.480678960680961609e-02
6.100000000000000000e+01,1.240777596831321716e-01,4.450509324669837952e-02
6.200000000000000000e+01,1.225048378109931946e-01,4.420610889792442322e-02
6.300000000000000000e+01,1.209505051374435425e-01,4.390956461429595947e-02
6.400000000000000000e+01,1.194136440753936768e-01,4.361510649323463440e-02
6.500000000000000000e+01,1.178934574127197266e-01,4.332211986184120178e-02
6.600000000000000000e+01,1.163886711001396179e-01,4.303004592657089233e-02
6.700000000000000000e+01,1.148983091115951538e-01,4.273866862058639526e-02
6.800000000000000000e+01,1.134219840168952942e-01,4.244752973318099976e-02
6.900000000000000000e+01,1.119589507579803467e-01,4.215655103325843811e-02
7.000000000000000000e+01,1.105087697505950928e-01,4.186590015888214111e-02
7.100000000000000000e+01,1.090709120035171509e-01,4.157555103302001953e-02
7.200000000000000000e+01,1.076448336243629456e-01,4.128577560186386108e-02
7.300000000000000000e+01,1.062300801277160645e-01,4.099680110812187195e-02
7.400000000000000000e+01,1.048262789845466614e-01,4.070883616805076599e-02
7.500000000000000000e+01,1.034331768751144409e-01,4.042183235287666321e-02
7.600000000000000000e+01,1.020506843924522400e-01,4.013587534427642822e-02
7.700000000000000000e+01,1.006791219115257263e-01,3.985067829489707947e-02
7.800000000000000000e+01,9.931843727827072144e-02,3.956632688641548157e-02
7.900000000000000000e+01,9.796844422817230225e-02,3.928295150399208069e-02
8.000000000000000000e+01,9.662917256355285645e-02,3.900079429149627686e-02
8.100000000000000000e+01,9.530069679021835327e-02,3.871996328234672546e-02
8.200000000000000000e+01,9.398276358842849731e-02,3.844041004776954651e-02
8.300000000000000000e+01,9.267525374889373779e-02,3.816201910376548767e-02
8.400000000000000000e+01,9.137823432683944702e-02,3.788473457098007202e-02
8.500000000000000000e+01,9.009313583374023438e-02,3.760898113250732422e-02
8.600000000000000000e+01,8.882018178701400757e-02,3.733486682176589966e-02
8.700000000000000000e+01,8.756011724472045898e-02,3.706190735101699829e-02
8.800000000000000000e+01,8.631350845098495483e-02,3.679126873612403870e-02
8.900000000000000000e+01,8.508153259754180908e-02,3.652407228946685791e-02
9.000000000000000000e+01,8.386434614658355713e-02,3.626098856329917908e-02
9.100000000000000000e+01,8.266135305166244507e-02,3.600110858678817749e-02
9.200000000000000000e+01,8.147249370813369751e-02,3.574497625231742859e-02
9.300000000000000000e+01,8.029807358980178833e-02,3.549117594957351685e-02
9.400000000000000000e+01,7.913632690906524658e-02,3.523818776011466980e-02
9.500000000000000000e+01,7.798539847135543823e-02,3.498522564768791199e-02
9.600000000000000000e+01,7.684376835823059082e-02,3.473143279552459717e-02
9.700000000000000000e+01,7.571079581975936890e-02,3.447607159614562988e-02
9.800000000000000000e+01,7.458702474832534790e-02,3.421889990568161011e-02
9.900000000000000000e+01,7.347264885902404785e-02,3.396057337522506714e-02
1.000000000000000000e+02,7.236721366643905640e-02,3.370118141174316406e-02
1.010000000000000000e+02,7.127177715301513672e-02,3.344135358929634094e-02
1.020000000000000000e+02,7.018703222274780273e-02,3.318130224943161011e-02
1.030000000000000000e+02,6.911498308181762695e-02,3.292278945446014404e-02
1.040000000000000000e+02,6.805623322725296021e-02,3.266631439328193665e-02
1.050000000000000000e+02,6.701236963272094727e-02,3.241218626499176025e-02
1.060000000000000000e+02,6.598252058029174805e-02,3.216040506958961487e-02
1.070000000000000000e+02,6.496672332286834717e-02,3.190955519676208496e-02
1.080000000000000000e+02,6.396470218896865845e-02,3.166019916534423828e-02
1.090000000000000000e+02,6.297513842582702637e-02,3.141161799430847168e-02
1.100000000000000000e+02,6.199737638235092163e-02,3.116517141461372375e-02
1.110000000000000000e+02,6.102986633777618408e-02,3.091986477375030518e-02
1.120000000000000000e+02,6.007121875882148743e-02,3.067458793520927429e-02
1.130000000000000000e+02,5.912066996097564697e-02,3.042886592447757721e-02
1.140000000000000000e+02,5.817749351263046265e-02,3.018288314342498779e-02
1.150000000000000000e+02,5.724197253584861755e-02,2.993653714656829834e-02
1.160000000000000000e+02,5.631468817591667175e-02,2.968984842300415039e-02
1.170000000000000000e+02,5.539593845605850220e-02,2.944298274815082550e-02
1.180000000000000000e+02,5.448547750711441040e-02,2.919572591781616211e-02
1.190000000000000000e+02,5.358309671282768250e-02,2.894815057516098022e-02
1.200000000000000000e+02,5.268920958042144775e-02,2.870055474340915680e-02
1.210000000000000000e+02,5.180443823337554932e-02,2.845288813114166260e-02
1.220000000000000000e+02,5.092879384756088257e-02,2.820531837642192841e-02
1.230000000000000000e+02,5.006217584013938904e-02,2.795775793492794037e-02
1.240000000000000000e+02,4.920471832156181335e-02,2.770986407995223999e-02
1.250000000000000000e+02,4.835653677582740784e-02,2.746147476136684418e-02
1.260000000000000000e+02,4.751790687441825867e-02,2.721249870955944061e-02
1.270000000000000000e+02,4.668913781642913818e-02,2.696283161640167236e-02
1.280000000000000000e+02,4.587160423398017883e-02,2.671320922672748566e-02
1.290000000000000000e+02,4.506630823016166687e-02,2.646421454846858978e-02
1.300000000000000000e+02,4.427355900406837463e-02,2.621655166149139404e-02
1.310000000000000000e+02,4.349336773157119751e-02,2.597050741314888000e-02
1.320000000000000000e+02,4.272569715976715088e-02,2.572566270828247070e-02
1.330000000000000000e+02,4.197055473923683167e-02,2.548194490373134613e-02
1.340000000000000000e+02,4.122807458043098450e-02,2.523933723568916321e-02
1.350000000000000000e+02,4.049854725599288940e-02,2.499781362712383270e-02
1.360000000000000000e+02,3.978226333856582642e-02,2.475726976990699768e-02
1.370000000000000000e+02,3.907956182956695557e-02,2.451758086681365967e-02
1.380000000000000000e+02,3.839059546589851379e-02,2.427888289093971252e-02
1.390000000000000000e+02,3.771544992923736572e-02,2.404129505157470703e-02
1.400000000000000000e+02,3.705432265996932983e-02,2.380517125129699707e-02
1.410000000000000000e+02,3.640735149383544922e-02,2.357090450823307037e-02
1.420000000000000000e+02,3.577453643083572388e-02,2.333852462470531464e-02
1.430000000000000000e+02,3.515592589974403381e-02,2.310803718864917755e-02
1.440000000000000000e+02,3.455149754881858826e-02,2.287945337593555450e-02
1.450000000000000000e+02,3.396129608154296875e-02,2.265284582972526550e-02
1.460000000000000000e+02,3.338549658656120300e-02,2.242836356163024902e-02
1.470000000000000000e+02,3.282440081238746643e-02,2.220615744590759277e-02
1.480000000000000000e+02,3.227837011218070984e-02,2.198676951229572296e-02
1.490000000000000000e+02,3.174740448594093323e-02,2.177043631672859192e-02
1.500000000000000000e+02,3.123165294528007507e-02,2.155745960772037506e-02
1.510000000000000000e+02,3.073105588555335999e-02,2.134802378714084625e-02
1.520000000000000000e+02,3.024545125663280487e-02,2.114224433898925781e-02
1.530000000000000000e+02,2.977473475039005280e-02,2.094034664332866669e-02
1.540000000000000000e+02,2.931873314082622528e-02,2.074241824448108673e-02
1.550000000000000000e+02,2.887730672955513000e-02,2.054857648909091949e-02
1.560000000000000000e+02,2.845030277967453003e-02,2.035894803702831268e-02
1.570000000000000000e+02,2.803759649395942688e-02,2.017367631196975708e-02
1.580000000000000000e+02,2.763904631137847900e-02,1.999284885823726654e-02
1.590000000000000000e+02,2.725457400083541870e-02,1.981672085821628571e-02
1.600000000000000000e+02,2.688400447368621826e-02,1.964544318616390228e-02
1.610000000000000000e+02,2.652721107006072998e-02,1.947910897433757782e-02
1.620000000000000000e+02,2.618411369621753693e-02,1.931796595454216003e-02
1.630000000000000000e+02,2.585459500551223755e-02,1.916218549013137817e-02
1.640000000000000000e+02,2.553850598633289337e-02,1.901189237833023071e-02
1.650000000000000000e+02,2.523574978113174438e-02,1.886713691055774689e-02
1.660000000000000000e+02,2.494634874165058136e-02,1.872803084552288055e-02
1.670000000000000000e+02,2.467035502195358276e-02,1.859471201896667480e-02
1.680000000000000000e+02,2.440786920487880707e-02,1.846726424992084503e-02
1.690000000000000000e+02,2.415887080132961273e-02,1.834579929709434509e-02
1.700000000000000000e+02,2.392318099737167358e-02,1.823035441339015961e-02
1.710000000000000000e+02,2.370061725378036499e-02,1.812096312642097473e-02
1.720000000000000000e+02,2.349098958075046539e-02,1.801766082644462585e-02
1.730000000000000000e+02,2.329417318105697632e-02,1.792055740952491760e-02
1.740000000000000000e+02,2.311002276837825775e-02,1.782971993088722229e-02
1.750000000000000000e+02,2.293840795755386353e-02,1.774527505040168762e-02
1.760000000000000000e+02,2.277911826968193054e-02,1.766724139451980591e-02
1.770000000000000000e+02,2.263191528618335724e-02,1.759557798504829407e-02
1.780000000000000000e+02,2.249658852815628052e-02,1.753025874495506287e-02
1.790000000000000000e+02,2.237297967076301575e-02,1.747123524546623230e-02
1.800000000000000000e+02,2.226086892187595367e-02,1.741845719516277313e-02
1.810000000000000000e+02,2.216000482439994812e-02,1.737187057733535767e-02
1.820000000000000000e+02,2.207011915743350983e-02,1.733135990798473358e-02
1.830000000000000000e+02,2.199092879891395569e-02,1.729680970311164856e-02
1.840000000000000000e+02,2.192228101193904877e-02,1.726811192929744720e-02
1.850000000000000000e+02,2.186402305960655212e-02,1.724524237215518951e-02
1.860000000000000000e+02,2.181600593030452728e-02,1.722817122936248779e-02
1.870000000000000000e+02,2.177787013351917267e-02,1.721671596169471741e-02
1.880000000000000000e+02,2.174936793744564056e-02,1.721077598631381989e-02
1.890000000000000000e+02,2.173026837408542633e-02,1.721024885773658752e-02
1.900000000000000000e+02,2.172036468982696533e-02,1.721509918570518494e-02
1.910000000000000000e+02,2.171935513615608215e-02,1.722523942589759827e-02
1.920000000000000000e+02,2.172693423926830292e-02,1.724058389663696289e-02
1.930000000000000000e+02,2.174275368452072144e-02,1.726094819605350494e-02
1.940000000000000000e+02,2.176643349230289459e-02,1.728626154363155365e-02
1.950000000000000000e+02,2.179752849042415619e-02,1.731618866324424744e-02
1.960000000000000000e+02,2.183556742966175079e-02,1.735041290521621704e-02
1.970000000000000000e+02,2.188009768724441528e-02,1.738851331174373627e-02
1.980000000000000000e+02,2.193056792020797729e-02,1.743013970553874969e-02
1.990000000000000000e+02,2.198651991784572601e-02,1.747492700815200806e-02
2.000000000000000000e+02,2.204745076596736908e-02,1.752253808081150055e-02
2.010000000000000000e+02,2.211295627057552338e-02,1.757270656526088715e-02
2.020000000000000000e+02,2.218260616064071655e-02,1.762509532272815704e-02
2.030000000000000000e+02,2.225589193403720856e-02,1.767926849424839020e-02
2.040000000000000000e+02,2.233230136334896088e-02,1.773483864963054657e-02
2.050000000000000000e+02,2.241141535341739655e-02,1.779147610068321228e-02
2.060000000000000000e+02,2.249273099005222321e-02,1.784874312579631805e-02
2.070000000000000000e+02,2.257560752332210541e-02,1.790625602006912231e-02
2.080000000000000000e+02,2.265936695039272308e-02,1.796360313892364502e-02
2.090000000000000000e+02,2.274347096681594849e-02,1.802057214081287384e-02
2.100000000000000000e+02,2.282728627324104309e-02,1.807693205773830414e-02
2.110000000000000000e+02,2.291034162044525146e-02,1.813242956995964050e-02
2.120000000000000000e+02,2.299216017127037048e-02,1.818671077489852905e-02
2.130000000000000000e+02,2.307245694100856781e-02,1.823973469436168671e-02
2.140000000000000000e+02,2.315095439553260803e-02,1.829143427312374115e-02
2.150000000000000000e+02,2.322720922529697418e-02,1.834144443273544312e-02
2.160000000000000000e+02,2.330076135694980621e-02,1.838944107294082642e-02
2.170000000000000000e+02,2.337108552455902100e-02,1.843513362109661102e-02
2.180000000000000000e+02,2.343787252902984619e-02,1.847832463681697845e-02
2.190000000000000000e+02,2.350077591836452484e-02,1.851885393261909485e-02
2.200000000000000000e+02,2.355943992733955383e-02,1.855655573308467865e-02
2.210000000000000000e+02,2.361354790627956390e-02,1.859128102660179138e-02
2.220000000000000000e+02,2.366284653544425964e-02,1.862288266420364380e-02
2.230000000000000000e+02,2.370702475309371948e-02,1.865121163427829742e-02
2.240000000000000000e+02,2.374566160142421722e-02,1.867615245282649994e-02
2.250000000000000000e+02,2.377852424979209900e-02,1.869756542146205902e-02
2.260000000000000000e+02,2.380548231303691864e-02,1.871531084179878235e-02
2.270000000000000000e+02,2.382632903754711151e-02,1.872924715280532837e-02
2.280000000000000000e+02,2.384093031287193298e-02,1.873929798603057861e-02
2.290000000000000000e+02,2.384905889630317688e-02,1.874539442360401154e-02
2.300000000000000000e+02,2.385048381984233856e-02,1.874747313559055328e-02
2.310000000000000000e+02,2.384510077536106110e-02,1.874544285237789154e-02
2.320000000000000000e+02,2.383282594382762909e-02,1.873920299112796783e-02
2.330000000000000000e+02,2.381351403892040253e-02,1.872858963906764984e-02
2.340000000000000000e+02,2.378713898360729218e-02,1.871349662542343140e-02
2.350000000000000000e+02,2.375374361872673035e-02,1.869398541748523712e-02
2.360000000000000000e+02,2.371330745518207550e-02,1.867007091641426086e-02
2.370000000000000000e+02,2.366591058671474457e-02,1.864181645214557648e-02
2.380000000000000000e+02,2.361141890287399292e-02,1.860921829938888550e-02
2.390000000000000000e+02,2.354987896978855133e-02,1.857243105769157410e-02
2.400000000000000000e+02,2.348127402365207672e-02,1.853149011731147766e-02
2.410000000000000000e+02,2.340558357536792755e-02,1.848638802766799927e-02
2.420000000000000000e+02,2.332289516925811768e-02,1.843709684908390045e-02
2.430000000000000000e+02,2.323319762945175171e-02,1.838367618620395660e-02
2.440000000000000000e+02,2.313645929098129272e-02,1.832606829702854156e-02
2.450000000000000000e+02,2.303272299468517303e-02,1.826430298388004303e-02
2.460000000000000000e+02,2.292203903198242188e-02,1.819842122495174408e-02
2.470000000000000000e+02,2.280450984835624695e-02,1.812849938869476318e-02
2.480000000000000000e+02,2.268022298812866211e-02,1.805463060736656189e-02
2.490000000000000000e+02,2.254925481975078583e-02,1.797686144709587097e-02
2.500000000000000000e+02,2.241163328289985657e-02,1.789525151252746582e-02
2.510000000000000000e+02,2.226744964718818665e-02,1.780982874333858490e-02
2.520000000000000000e+02,2.211693488061428070e-02,1.772075146436691284e-02
2.530000000000000000e+02,2.196031063795089722e-02,1.762816309928894043e-02
2.540000000000000000e+02,2.179779857397079468e-02,1.753222383558750153e-02
2.550000000000000000e+02,2.162963710725307465e-02,1.743303425610065460e-02
2.560000000000000000e+02,2.145616523921489716e-02,1.733084209263324738e-02
2.570000000000000000e+02,2.127763256430625916e-02,1.722579076886177063e-02
2.580000000000000000e+02,2.109432406723499298e-02,1.711798086762428284e-02
2.590000000000000000e+02,2.090662904083728790e-02,1.700770109891891479e-02
2.600000000000000000e+02,2.071478776633739471e-02,1.689511910080909729e-02
2.610000000000000000e+02,2.051903307437896729e-02,1.678037457168102264e-02
2.620000000000000000e+02,2.031966857612133026e-02,1.666361466050148010e-02
2.630000000000000000e+02,2.011695876717567444e-02,1.654497720301151276e-02
2.640000000000000000e+02,1.991111598908901215e-02,1.642458327114582062e-02
2.650000000000000000e+02,1.970235072076320648e-02,1.630256511270999908e-02
2.660000000000000000e+02,1.949087902903556824e-02,1.617906056344509125e-02
2.670000000000000000e+02,1.927698776125907898e-02,1.605420745909214020e-02
2.680000000000000000e+02,1.906093209981918335e-02,1.592815667390823364e-02
2.690000000000000000e+02,1.884295791387557983e-02,1.580105721950531006e-02
2.700000000000000000e+02,1.862333714962005615e-02,1.567306928336620331e-02
2.710000000000000000e+02,1.840233616530895233e-02,1.554436702281236649e-02
2.720000000000000000e+02,1.818024925887584686e-02,1.541512552648782730e-02
2.730000000000000000e+02,1.795734837651252747e-02,1.528545934706926346e-02
2.740000000000000000e+02,1.773389987647533417e-02,1.515549514442682266e-02
2.750000000000000000e+02,1.751014962792396545e-02,1.502532511949539185e-02
2.760000000000000000e+02,1.728638447821140289e-02,1.489505078643560410e-02
2.770000000000000000e+02,1.706293039023876190e-02,1.476480904966592789e-02
2.780000000000000000e+02,1.684001833200454712e-02,1.463470980525016785e-02
2.790000000000000000e+02,1.661795750260353088e-02,1.450485456734895706e-02
2.800000000000000000e+02,1.639708690345287323e-02,1.437550969421863556e-02
2.810000000000000000e+02,1.617774926126003265e-02,1.424695365130901337e-02
2.820000000000000000e+02,1.596009358763694763e-02,1.411920506507158279e-02
2.830000000000000000e+02,1.574424467980861664e-02,1.399223692715167999e-02
2.840000000000000000e+02,1.553037669509649277e-02,1.386601664125919342e-02
2.850000000000000000e+02,1.531869173049926758e-02,1.374055724591016769e-02
2.860000000000000000e+02,1.510947104543447495e-02,1.361594628542661667e-02
2.870000000000000000e+02,1.490286365151405334e-02,1.349225081503391266e-02
2.880000000000000000e+02,1.469894871115684509e-02,1.336949598044157028e-02
2.890000000000000000e+02,1.449775695800781250e-02,1.324776653200387955e-02
2.900000000000000000e+02,1.429952960461378098e-02,1.312747225165367126e-02
2.910000000000000000e+02,1.410446409136056900e-02,1.300880685448646545e-02
2.920000000000000000e+02,1.391257159411907196e-02,1.289179548621177673e-02
2.930000000000000000e+02,1.372383628040552139e-02,1.277639437466859818e-02
2.940000000000000000e+02,1.353826280683279037e-02,1.266255509108304977e-02
2.950000000000000000e+02,1.335588656365871429e-02,1.255021523684263229e-02
2.960000000000000000e+02,1.317669358104467392e-02,1.243931427597999573e-02
2.970000000000000000e+02,1.300077419728040695e-02,1.232985407114028931e-02
2.980000000000000000e+02,1.282818336039781570e-02,1.222179923206567764e-02
2.990000000000000000e+02,1.265891641378402710e-02,1.211520191282033920e-02
3.000000000000000000e+02,1.249296404421329498e-02,1.201006025075912476e-02
3.010000000000000000e+02,1.233037468045949936e-02,1.190638076514005661e-02
3.020000000000000000e+02,1.217111106961965561e-02,1.180416997522115707e-02
3.030000000000000000e+02,1.201517600566148758e-02,1.170344930142164230e-02
3.040000000000000000e+02,1.186258904635906219e-02,1.160428673028945923e-02
3.050000000000000000e+02,1.171335298568010330e-02,1.150676887482404709e-02
3.060000000000000000e+02,1.156745757907629013e-02,1.141093764454126358e-02
3.070000000000000000e+02,1.142492424696683884e-02,1.131684798747301102e-02
3.080000000000000000e+02,1.128578465431928635e-02,1.122455485165119171e-02
3.090000000000000000e+02,1.115005742758512497e-02,1.113406755030155182e-02
3.100000000000000000e+02,1.101772207766771317e-02,1.104540005326271057e-02
3.110000000000000000e+02,1.088875252753496170e-02,1.095857284963130951e-02
3.120000000000000000e+02,1.076310500502586365e-02,1.087359338998794556e-02
3.130000000000000000e+02,1.064075808972120285e-02,1.079050172120332718e-02
3.140000000000000000e+02,1.052165869623422623e-02,1.070929970592260361e-02
3.150000000000000000e+02,1.040576305240392685e-02,1.062999106943607330e-02
3.160000000000000000e+02,1.029302086681127548e-02,1.055257208645343781e-02
3.170000000000000000e+02,1.018344983458518982e-02,1.047703996300697327e-02
3.180000000000000000e+02,1.007701549679040909e-02,1.040342077612876892e-02
3.190000000000000000e+02,9.973705746233463287e-03,1.033182442188262939e-02
3.200000000000000000e+02,9.873460978269577026e-03,1.026225090026855469e-02
3.210000000000000000e+02,9.776196442544460297e-03,1.019469555467367172e-02
3.220000000000000000e+02,9.681834839284420013e-03,1.012913603335618973e-02
3.230000000000000000e+02,9.590298868715763092e-03,1.006550900638103485e-02
3.240000000000000000e+02,9.501496329903602600e-03,1.000371109694242477e-02
3.250000000000000000e+02,9.415371343493461609e-03,9.943714365363121033e-03
3.260000000000000000e+02,9.331852197647094727e-03,9.885479696094989777e-03
3.270000000000000000e+02,9.250862523913383484e-03,9.828987531363964081e-03
3.280000000000000000e+02,9.172380901873111725e-03,9.774207137525081635e-03
3.290000000000000000e+02,9.096344932913780212e-03,9.721107780933380127e-03
3.300000000000000000e+02,9.022709913551807404e-03,9.669684804975986481e-03
3.310000000000000000e+02,8.951464667916297913e-03,9.619995020329952240e-03
3.320000000000000000e+02,8.882562629878520966e-03,9.572015143930912018e-03
3.330000000000000000e+02,8.815948851406574249e-03,9.525691159069538116e-03
3.340000000000000000e+02,8.751541376113891602e-03,9.480980224907398224e-03
3.350000000000000000e+02,8.689267560839653015e-03,9.437864646315574646e-03
3.360000000000000000e+02,8.629074320197105408e-03,9.396313689649105072e-03
3.370000000000000000e+02,8.570884354412555695e-03,9.356252849102020264e-03
3.380000000000000000e+02,8.514624089002609253e-03,9.317612275481224060e-03
3.390000000000000000e+02,8.460191078484058380e-03,9.280317462980747223e-03
3.400000000000000000e+02,8.407521992921829224e-03,9.244383312761783600e-03
3.410000000000000000e+02,8.356568403542041779e-03,9.209760464727878571e-03
3.420000000000000000e+02,8.307263255119323730e-03,9.176390245556831360e-03
3.430000000000000000e+02,8.259548805654048920e-03,9.144203737378120422e-03
3.440000000000000000e+02,8.213374763727188110e-03,9.113174863159656525e-03
3.450000000000000000e+02,8.168666623532772064e-03,9.083240292966365814e-03
3.460000000000000000e+02,8.125371299684047699e-03,9.054351598024368286e-03
3.470000000000000000e+02,8.083436638116836548e-03,9.026458486914634705e-03
3.480000000000000000e+02,8.042807690799236298e-03,8.999506011605262756e-03
3.490000000000000000e+02,8.003424853086471558e-03,8.973431773483753204e-03
3.500000000000000000e+02,7.965225726366043091e-03,8.948184549808502197e-03
3.510000000000000000e+02,7.928141392767429352e-03,8.923708461225032806e-03
3.520000000000000000e+02,7.892101071774959564e-03,8.899942971765995026e-03
3.530000000000000000e+02,7.857038639485836029e-03,8.876820094883441925e-03
3.540000000000000000e+02,7.822882384061813354e-03,8.854273706674575806e-03
3.550000000000000000e+02,7.789583876729011536e-03,8.832274936139583588e-03
3.560000000000000000e+02,7.757086306810379028e-03,8.810770697891712189e-03
3.570000000000000000e+02,7.725335191935300827e-03,8.789706043899059296e-03
3.580000000000000000e+02,7.694282568991184235e-03,8.769030682742595673e-03
3.590000000000000000e+02,7.663919124752283096e-03,8.748723194003105164e-03
3.600000000000000000e+02,7.634179200977087021e-03,8.728707209229469299e-03
3.610000000000000000e+02,7.605005521327257156e-03,8.708920329809188843e-03
3.620000000000000000e+02,7.576344069093465805e-03,8.689287118613719940e-03
3.630000000000000000e+02,7.548134308308362961e-03,8.669765666127204895e-03
3.640000000000000000e+02,7.520297542214393616e-03,8.650297299027442932e-03
3.650000000000000000e+02,7.492758799344301224e-03,8.630811236798763275e-03
3.660000000000000000e+02,7.465456612408161163e-03,8.611241355538368225e-03
3.670000000000000000e+02,7.438329514116048813e-03,8.591529913246631622e-03
3.680000000000000000e+02,7.411318365484476089e-03,8.571615442633628845e-03
3.690000000000000000e+02,7.384367752820253372e-03,8.551442064344882965e-03
3.700000000000000000e+02,7.357432972639799118e-03,8.530959486961364746e-03
3.710000000000000000e+02,7.330471184104681015e-03,8.510122075676918030e-03
3.720000000000000000e+02,7.303454447537660599e-03,8.488903753459453583e-03
3.730000000000000000e+02,7.276351563632488251e-03,8.467271924018859863e-03
3.740000000000000000e+02,7.249124813824892044e-03,8.445179089903831482e-03
3.750000000000000000e+02,7.221743464469909668e-03,8.422598242759704590e-03
3.760000000000000000e+02,7.194176316261291504e-03,8.399488404393196106e-03
3.770000000000000000e+02,7.166381459683179855e-03,8.375800214707851410e-03
3.780000000000000000e+02,7.138322573155164719e-03,8.351489901542663574e-03
3.790000000000000000e+02,7.109965663403272629e-03,8.326517418026924133e-03
3.800000000000000000e+02,7.081287913024425507e-03,8.300838060677051544e-03
3.810000000000000000e+02,7.052256260067224503e-03,8.274429477751255035e-03
3.820000000000000000e+02,7.022846955806016922e-03,8.247257210314273834e-03
3.830000000000000000e+02,6.993040442466735840e-03,8.219293318688869476e-03
3.840000000000000000e+02,6.962815299630165100e-03,8.190521039068698883e-03
3.850000000000000000e+02,6.932170595973730087e-03,8.160937577486038208e-03
3.860000000000000000e+02,6.901078857481479645e-03,8.130523376166820526e-03
3.870000000000000000e+02,6.869520992040634155e-03,8.099268190562725067e-03
3.880000000000000000e+02,6.837475113570690155e-03,8.067171089351177216e-03
