r2,iteration
0.9772595,1920
0.9773391,1930
0.9774178,1940
0.9774958,1950
0.97757286,1960
0.9776492,1970
0.97772473,1980
0.97779953,1990
0.97787356,2000
0.9779468,2010
0.97801936,2020
0.97809124,2030
0.97816235,2040
0.97823286,2050
0.97830266,2060
0.9783718,2070
0.9784403,2080
0.9785082,2090
0.97857547,2100
0.97864205,2110
0.9787081,2120
0.97877353,2130
0.9788384,2140
0.9789027,2150
0.9789664,2160
0.9790296,2170
0.97909224,2180
0.9791544,2190
0.979216,2200
0.9792771,2210
0.97933763,2220
0.9793978,2230
0.9794574,2240
0.97951645,2250
0.9795751,2260
0.97963333,2270
0.979691,2280
0.9797483,2290
0.9798052,2300
0.97986156,2310
0.9799175,2320
0.9799731,2330
0.9800283,2340
0.980083,2350
0.98013735,2360
0.9801913,2370
0.9802448,2380
0.980298,2390
0.9803508,2400
0.98040324,2410
0.9804553,2420
0.98050696,2430
0.98055834,2440
0.9806093,2450
0.98065996,2460
0.98071027,2470
0.9807602,2480
0.9808099,2490
0.98085916,2500
0.98090816,2510
0.9809569,2520
0.98100525,2530
0.9810533,2540
0.98110104,2550
0.98114854,2560
0.9811957,2570
0.98124254,2580
0.98128915,2590
0.98133546,2600
0.9813815,2610
0.9814272,2620
0.9814727,2630
0.98151785,2640
0.9815628,2650
0.9816075,2660
0.9816519,2670
0.98169607,2680
0.98174,2690
0.9817836,2700
0.9818271,2710
0.98187023,2720
0.98191315,2730
0.9819559,2740
0.9819983,2750
0.9820405,2760
0.98208255,2770
0.9821243,2780
0.9821659,2790
0.9822072,2800
0.9822483,2810
0.9822892,2820
0.9823299,2830
0.9823704,2840
0.9824106,2850
0.9824507,2860
0.98249054,2870
0.9825302,2880
0.9825697,2890
0.9826089,2900
0.98264796,2910
0.9826869,2920
0.9827255,2930
0.982764,2940
0.98280233,2950
0.9828404,2960
0.9828784,2970
0.9829161,2980
0.9829537,2990
0.9829911,3000
0.98302835,3010
0.98306537,3020
0.9831023,3030
0.983139,3040
0.9831755,3050
0.98321193,3060
0.9832481,3070
0.9832841,3080
0.98332006,3090
0.9833558,3100
0.98339134,3110
0.98342675,3120
0.983462,3130
0.9834971,3140
0.9835321,3150
0.9835668,3160
0.9836015,3170
0.98363596,3180
0.98367035,3190
0.98370457,3200
0.9837386,3210
0.9837725,3220
0.9838063,3230
0.9838399,3240
0.9838734,3250
0.9839068,3260
0.98394,3270
0.9839731,3280
0.98400605,3290
0.98403883,3300
0.98407155,3310
0.9841041,3320
0.9841365,3330
0.9841688,3340
0.984201,3350
0.984233,3360
0.9842649,3370
0.98429674,3380
0.9843284,3390
0.9843599,3400
0.98439133,3410
0.9844227,3420
0.98445386,3430
0.9844849,3440
0.98451585,3450
0.98454666,3460
0.9845774,3470
0.984608,3480
0.98463845,3490
0.98466885,3500
0.9846991,3510
0.98472923,3520
0.9847592,3530
0.98478913,3540
0.984819,3550
0.9848487,3560
0.98487824,3570
0.98490775,3580
0.98493713,3590
0.98496646,3600
0.9849956,3610
0.98502463,3620
0.9850536,3630
0.98508245,3640
0.98511124,3650
0.9851399,3660
0.98516846,3670
0.9851969,3680
0.98522526,3690
0.9852536,3700
0.9852817,3710
0.9853098,3720
0.98533773,3730
0.98536557,3740
0.9853934,3750
0.9854211,3760
0.98544866,3770
0.9854762,3780
0.9855036,3790
0.9855309,3800
0.98555815,3810
0.9855853,3820
0.98561233,3830
0.9856393,3840
0.98566616,3850
0.9856929,3860
0.9857196,3870
0.9857462,3880
0.9857727,3890
0.9857992,3900
0.98582554,3910
0.98585176,3920
0.985878,3930
0.9859041,3940
0.9859301,3950
0.985956,3960
0.9859819,3970
0.98600763,3980
0.9860333,3990
0.9860589,4000
0.98608446,4010
0.9861099,4020
0.98613524,4030
0.9861605,4040
0.9861857,4050
0.9862109,4060
0.9862359,4070
0.9862609,4080
0.98628575,4090
0.9863106,4100
0.98633534,4110
0.98636,4120
0.98638463,4130
0.9864091,4140
0.98643357,4150
0.98645794,4160
0.98648226,4170
0.98650646,4180
0.9865306,4190
0.9865547,4200
0.9865787,4210
0.98660266,4220
0.9866265,4230
0.98665035,4240
0.9866741,4250
0.98669773,4260
0.98672134,4270
0.9867448,4280
0.9867683,4290
0.9867917,4300
0.986815,4310
0.9868382,4320
0.9868614,4330
0.98688453,4340
0.9869076,4350
0.98693055,4360
0.9869535,4370
0.9869763,4380
0.9869991,4390
0.98702186,4400
0.9870445,4410
0.9870671,4420
0.98708963,4430
0.98711205,4440
0.9871345,4450
0.9871568,4460
0.9871791,4470
0.98720133,4480
0.9872235,4490
0.98724556,4500
0.9872676,4510
0.9872896,4520
0.9873115,4530
0.98733336,4540
0.9873551,4550
0.98737687,4560
0.9873985,4570
0.98742014,4580
0.9874417,4590
0.98746324,4600
0.98748463,4610
0.98750603,4620
0.9875274,4630
0.9875486,4640
0.9875698,4650
0.98759097,4660
0.98761207,4670
0.9876331,4680
0.9876541,4690
0.987675,4700
0.9876959,4710
0.9877167,4720
0.9877375,4730
0.98775816,4740
0.98777884,4750
0.9877994,4760
0.98781997,4770
0.9878405,4780
0.9878609,4790
0.98788124,4800
0.9879016,4810
0.9879219,4820
0.9879421,4830
0.9879623,4840
0.9879824,4850
0.9880025,4860
0.9880225,4870
0.9880425,4880
0.9880624,4890
0.98808223,4900
0.988102,4910
0.9881218,4920
0.98814154,4930
0.9881612,4940
0.9881808,4950
0.98820037,4960
0.9882199,4970
0.98823935,4980
0.9882588,4990
0.98827815,5000
0.98829746,5010
0.9883167,5020
0.9883359,5030
0.9883551,5040
0.98837423,5050
0.9883933,5060
0.9884123,5070
0.98843133,5080
0.9884503,5090
0.9884692,5100
0.988488,5110
0.9885068,5120
0.9885255,5130
0.9885442,5140
0.9885629,5150
0.98858154,5160
0.9886001,5170
0.9886186,5180
0.9886371,5190
0.9886555,5200
0.9886739,5210
0.9886923,5220
0.9887106,5230
0.9887288,5240
0.988747,5250
0.9887652,5260
0.9887833,5270
0.98880136,5280
0.9888194,5290
0.9888374,5300
0.98885536,5310
0.9888733,5320
0.9888911,5330
0.98890895,5340
0.98892677,5350
0.9889445,5360
0.9889622,5370
0.9889798,5380
0.98899746,5390
0.989015,5400
0.98903257,5410
0.98905003,5420
0.98906744,5430
0.9890849,5440
0.98910224,5450
0.9891196,5460
0.9891368,5470
0.9891541,5480
0.98917127,5490
0.98918843,5500
0.9892056,5510
0.9892227,5520
0.9892397,5530
0.98925674,5540
0.98927367,5550
0.9892906,5560
0.9893075,5570
0.98932433,5580
0.98934114,5590
0.98935795,5600
0.9893747,5610
0.9893914,5620
0.989408,5630
0.98942465,5640
0.9894413,5650
0.9894578,5660
0.9894743,5670
0.9894908,5680
0.9895072,5690
0.9895236,5700
0.98954,5710
0.9895563,5720
0.9895726,5730
0.98958886,5740
0.98960507,5750
0.9896213,5760
0.9896374,5770
0.98965347,5780
0.98966956,5790
0.9896856,5800
0.9897016,5810
0.98971754,5820
0.9897335,5830
0.98974943,5840
0.9897653,5850
0.98978114,5860
0.9897969,5870
0.9898127,5880
0.98982835,5890
0.9898441,5900
0.9898597,5910
0.9898754,5920
0.98989093,5930
0.9899065,5940
0.989922,5950
0.9899375,5960
0.989953,5970
0.98996836,5980
0.98998374,5990
0.9899991,6000
0.99001443,6010
0.99002975,6020
0.99004495,6030
0.9900602,6040
0.9900754,6050
0.99009055,6060
0.9901056,6070
0.99012077,6080
0.9901358,6090
0.9901508,6100
0.9901658,6110
0.9901808,6120
0.99019575,6130
0.99021065,6140
0.9902255,6150
0.99024034,6160
0.9902551,6170
0.9902699,6180
0.9902847,6190
0.99029934,6200
0.990314,6210
0.99032867,6220
0.99034333,6230
0.9903579,6240
0.9903725,6250
0.99038696,6260
0.9904015,6270
0.99041593,6280
0.99043036,6290
0.9904448,6300
0.99045914,6310
0.9904735,6320
0.9904878,6330
0.9905021,6340
0.99051636,6350
0.9905306,6360
0.9905448,6370
0.9905589,6380
0.99057305,6390
0.9905872,6400
0.99060124,6410
0.9906153,6420
0.9906293,6430
0.9906433,6440
0.99065727,6450
0.9906712,6460
0.9906851,6470
0.990699,6480
0.9907128,6490
0.99072665,6500
0.9907404,6510
0.9907542,6520
0.9907679,6530
0.9907816,6540
0.99079525,6550
0.9908089,6560
0.99082255,6570
0.99083614,6580
0.9908497,6590
0.9908632,6600
0.99087673,6610
0.9908902,6620
0.9909037,6630
0.9909171,6640
0.9909305,6650
0.99094385,6660
0.9909572,6670
0.9909705,6680
0.9909838,6690
0.990997,6700
0.9910103,6710
0.9910235,6720
0.99103665,6730
0.9910498,6740
0.99106294,6750
0.99107605,6760
0.9910891,6770
0.99110216,6780
0.9911152,6790
0.9911282,6800
0.99114114,6810
0.99115413,6820
0.99116707,6830
0.99117994,6840
0.9911928,6850
0.9912057,6860
0.9912185,6870
0.9912313,6880
0.9912441,6890
0.99125683,6900
0.9912696,6910
0.9912823,6920
0.991295,6930
0.9913076,6940
0.99132025,6950
0.9913329,6960
0.99134547,6970
0.99135804,6980
0.9913706,6990
0.99138314,7000
0.9913956,7010
0.9914081,7020
0.99142057,7030
0.99143296,7040
0.99144536,7050
0.99145776,7060
0.99147016,7070
0.99148244,7080
0.9914948,7090
0.99150705,7100
0.99151933,7110
0.9915316,7120
0.9915438,7130
0.991556,7140
0.9915682,7150
0.99158037,7160
0.99159247,7170
0.99160457,7180
0.99161667,7190
0.9916287,7200
0.99164075,7210
0.9916528,7220
0.99166477,7230
0.99167675,7240
0.99168867,7250
0.9917006,7260
0.9917125,7270
0.9917244,7280
0.99173623,7290
0.99174803,7300
0.99175984,7310
0.99177164,7320
0.9917834,7330
0.9917951,7340
0.99180686,7350
0.99181855,7360
0.99183017,7370
0.99184185,7380
0.9918535,7390
0.99186504,7400
0.9918766,7410
0.99188817,7420
0.9918997,7430
0.99191123,7440
0.9919227,7450
0.9919342,7460
0.9919456,7470
0.991957,7480
0.9919684,7490
0.9919798,7500
0.9919911,7510
0.9920024,7520
0.99201375,7530
0.992025,7540
0.9920363,7550
0.9920475,7560
0.99205875,7570
0.9920699,7580
0.9920811,7590
0.99209225,7600
0.99210334,7610
0.9921145,7620
0.9921255,7630
0.9921366,7640
0.9921476,7650
0.99215865,7660
0.9921696,7670
0.9921806,7680
0.99219155,7690
0.99220246,7700
0.99221337,7710
0.9922243,7720
0.9922351,7730
0.992246,7740
0.9922568,7750
0.9922676,7760
0.9922784,7770
0.9922891,7780
0.99229985,7790
0.9923106,7800
0.99232125,7810
0.992332,7820
0.9923426,7830
0.99235326,7840
0.99236387,7850
0.9923744,7860
0.992385,7870
0.9923956,7880
0.99240613,7890
0.9924166,7900
0.9924271,7910
0.99243754,7920
0.99244803,7930
0.99245846,7940
0.99246883,7950
0.99247926,7960
0.9924896,7970
0.99249995,7980
0.99251026,7990
0.9925206,8000
0.9925309,8010
0.99254113,8020
0.9925514,8030
0.99256164,8040
0.99257183,8050
0.992582,8060
0.9925922,8070
0.99260235,8080
0.9926125,8090
0.9926226,8100
0.9926327,8110
0.99264276,8120
0.99265283,8130
0.99266285,8140
0.99267286,8150
0.9926829,8160
0.9926929,8170
0.99270284,8180
0.9927128,8190
0.99272275,8200
0.99273264,8210
0.99274254,8220
0.9927524,8230
0.99276227,8240
0.9927721,8250
0.9927819,8260
0.9927917,8270
0.9928015,8280
0.99281126,8290
0.992821,8300
0.99283075,8310
0.99284047,8320
0.9928501,8330
0.99285984,8340
0.9928695,8350
0.9928791,8360
0.99288875,8370
0.99289834,8380
0.99290794,8390
0.99291754,8400
0.9929271,8410
0.9929366,8420
0.99294615,8430
0.9929557,8440
0.99296516,8450
0.99297464,8460
0.99298406,8470
0.99299353,8480
0.99300295,8490
0.99301237,8500
0.9930217,8510
0.99303114,8520
0.99304044,8530
0.9930498,8540
0.99305916,8550
0.99306846,8560
0.99307775,8570
0.993087,8580
0.9930963,8590
0.99310553,8600
0.99311477,8610
0.99312395,8620
0.9931331,8630
0.99314237,8640
0.9931515,8650
0.99316067,8660
0.9931698,8670
0.9931789,8680
0.99318796,8690
0.9931971,8700
0.99320614,8710
0.9932152,8720
0.9932242,8730
0.9932332,8740
0.9932422,8750
0.9932512,8760
0.9932602,8770
0.99326915,8780
0.9932781,8790
0.993287,8800
0.9932959,8810
0.9933048,8820
0.99331367,8830
0.99332255,8840
0.9933314,8850
0.9933402,8860
0.993349,8870
0.9933578,8880
0.9933666,8890
0.99337536,8900
0.99338406,8910
0.9933928,8920
0.9934015,8930
0.9934102,8940
0.99341893,8950
0.9934276,8960
0.9934362,8970
0.99344486,8980
0.9934535,8990
0.9934621,9000
0.9934707,9010
0.9934793,9020
0.99348783,9030
0.99349636,9040
0.9935049,9050
0.9935134,9060
0.9935219,9070
0.99353045,9080
0.9935389,9090
0.9935473,9100
0.9935558,9110
0.9935642,9120
0.9935726,9130
0.993581,9140
0.99358934,9150
0.99359775,9160
0.9936061,9170
0.99361444,9180
0.9936227,9190
0.99363106,9200
0.99363935,9210
0.99364763,9220
0.99365586,9230
0.9936641,9240
0.9936723,9250
0.99368054,9260
0.99368876,9270
0.9936969,9280
0.99370515,9290
0.99371326,9300
0.9937214,9310
0.99372953,9320
0.99373764,9330
0.99374574,9340
0.99375385,9350
0.9937619,9360
0.99377,9370
0.993778,9380
0.99378604,9390
0.993794,9400
0.9938021,9410
0.99381006,9420
0.99381804,9430
0.993826,9440
0.9938339,9450
0.9938419,9460
0.99384975,9470
0.9938577,9480
0.99386555,9490
0.9938734,9500
0.9938813,9510
0.99388915,9520
0.993897,9530
0.9939048,9540
0.99391264,9550
0.99392045,9560
0.9939282,9570
0.993936,9580
0.99394375,9590
0.9939515,9600
0.9939592,9610
0.99396694,9620
0.9939746,9630
0.9939823,9640
0.99399,9650
0.99399763,9660
0.99400526,9670
0.99401295,9680
0.9940206,9690
0.99402815,9700
0.9940358,9710
0.99404335,9720
0.9940509,9730
0.9940585,9740
0.99406606,9750
0.99407357,9760
0.9940811,9770
0.9940886,9780
0.9940961,9790
0.9941036,9800
0.99411106,9810
0.9941185,9820
0.99412596,9830
0.9941334,9840
0.9941408,9850
0.99414825,9860
0.99415565,9870
0.99416304,9880
0.99417037,9890
0.99417776,9900
0.9941851,9910
0.9941925,9920
0.99419975,9930
0.9942071,9940
0.9942144,9950
0.9942217,9960
0.99422896,9970
0.99423623,9980
0.9942435,9990
0.9942507,10000
